task_id,trial_id,model,prompt_hash,taxonomy_version,success,stage,error_type,signature,returncode,gen_elapsed_sec,elapsed_sec,context_used,context_num_files,repo_context_preview,format_used,format_ok,format_reason,apply_check_ok,apply_check_reason,patch_lines_added,patch_lines_removed,files_changed,timestamp,seed
scikit-learn__scikit-learn-11281,0,Qwen/Qwen2.5-Coder-7B-Instruct,2e87a44e17ad9283d5acc4eb2fcd2370e6363b188d38c8c7ac691db8586efa35,B-v2-step2-2,False,GEN,GEN_FAIL,formatter_exception,,20.53550934791565,20.53550934791565,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,False,"formatter_exception:Error code: 400 - {'error': {'message': ""'max_tokens' or 'max_completion_tokens' is too large: 2048. This model's maximum context length is 4096 tokens and your request has 2488 input tokens (2048 > 4096 - 2488). None"", 'type': 'BadRequestError', 'param': None, 'code': 400}}",False,,0,0,0,2026-02-17T13:35:34.285951,42
scikit-learn__scikit-learn-12471,0,Qwen/Qwen2.5-Coder-7B-Instruct,61b5ef4eabb23ea7f4ded722027d201bab9682b5d176a65f3636acdd053a9460,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.6051673889160156,1.6051673889160156,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,False,git_apply_corrupt_patch:error: corrupt patch at line 12,0,0,0,2026-02-17T13:35:54.831791,42
scikit-learn__scikit-learn-13142,0,Qwen/Qwen2.5-Coder-7B-Instruct,895662ff4d95eb6fede4ea57c1ceceb1e5117f8bc4b3546d243ce8cabf1fcbec,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,3.935981035232544,3.935981035232544,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 39,False,git_apply_corrupt_patch:error: corrupt patch at line 39,0,0,0,2026-02-17T13:35:57.991472,42
scikit-learn__scikit-learn-13241,0,Qwen/Qwen2.5-Coder-7B-Instruct,2524a2883718afc656e9b96fa6a043faed86eb8f2fe464964ebed1f7999510dc,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.4788904190063477,1.4788904190063477,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,False,git_apply_corrupt_patch:error: corrupt patch at line 12,0,0,0,2026-02-17T13:36:05.826841,42
scikit-learn__scikit-learn-13439,0,Qwen/Qwen2.5-Coder-7B-Instruct,3b542b03144166541a68e90ac58b87d534d51b8d5719a0c6ef92fb2e9c307b21,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.4475352764129639,1.4475352764129639,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:36:08.722056,42
scikit-learn__scikit-learn-13496,0,Qwen/Qwen2.5-Coder-7B-Instruct,6f0b73256c1d49e5e01b29127db1bd2a4332f4da700c0ffecaecd78434a64219,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,9.527489185333252,9.527489185333252,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,False,formatter_invalid:too_many_files(3),False,,0,0,0,2026-02-17T13:36:11.565790,42
scikit-learn__scikit-learn-13497,0,Qwen/Qwen2.5-Coder-7B-Instruct,fd4a14192cdd98c45e08b886c31c47763f31570c69aae75b8ab3620f3865051a,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.3581607341766357,2.3581607341766357,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,True,git_apply_hunk_failed:error: patch failed: sklearn/utils/stats.py:10,False,git_apply_hunk_failed:error: patch failed: sklearn/utils/stats.py:10,0,0,0,2026-02-17T13:36:30.618061,42
scikit-learn__scikit-learn-13584,0,Qwen/Qwen2.5-Coder-7B-Instruct,501baac5ab6559c4b69c6ef491b1cfbef862b28d6775efc389af5b6ba8545b50,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.881568193435669,2.881568193435669,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:36:35.274387,42
scikit-learn__scikit-learn-13779,0,Qwen/Qwen2.5-Coder-7B-Instruct,f8792360a500cc9ab17414c9d30e06a86074c3205132f398df89c869eb080ed9,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.7020280361175537,2.7020280361175537,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 22,False,git_apply_corrupt_patch:error: corrupt patch at line 22,0,0,0,2026-02-17T13:36:39.581995,42
scikit-learn__scikit-learn-14087,0,Qwen/Qwen2.5-Coder-7B-Instruct,f6d9d39b24dbd43604b49e48d7c7ab303098422da201bd7be6202ac93b8a14f1,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.203158140182495,2.203158140182495,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:36:44.828912,42
scikit-learn__scikit-learn-14092,0,Qwen/Qwen2.5-Coder-7B-Instruct,54fece9029e644e3650b97911010ce0fcce389d05c520e9652d2df1bd12b8a5f,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,6.013638973236084,6.013638973236084,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 33,False,git_apply_corrupt_patch:error: corrupt patch at line 33,0,0,0,2026-02-17T13:36:49.188188,42
scikit-learn__scikit-learn-14894,0,Qwen/Qwen2.5-Coder-7B-Instruct,89145f2b85a7003c5719097dbb4671cceff246e8a45a9e7117e0b9636ac9206b,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.0352377891540527,2.0352377891540527,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:37:01.171709,42
